cat,label,review,predict_before,predict_after
书籍,1,宝贝非常喜欢，已经反复看过好几回了。印刷很精美，纸张很厚实，虽然是黑白的，但是男孩、狗和青蛙的表情画得很是细腻、传神。不亏是大师的作品。每本书20页左右，不是很厚。相比书的质量和内涵，这个价格很不错了。而且这本书个人觉得覆盖的年龄段还蛮大的，毕竟是无字书，小小的宝宝都可以看，故事里传达的丰富情感就是上了小学的小朋友看起来也不会觉得太幼稚。值得推荐！,男孩、狗和青蛙（推断）,华为平板
书籍,1,宝宝一岁两个月买了这套书，他非常喜欢，因为书的内容浅显易懂，最重要的是几乎每一页上都有可以让宝宝翻动折起的地方，小小的马桶盖，五颜六色的泡泡，内容丰富的冰箱...激发宝宝探索的欲望，值得推荐！提醒一点要注意，最好大人拿着书给宝宝讲，同时引导鼓励宝宝翻动书中的活动部分，不要让宝宝自己拿着书自由翻看，否则宝宝自己容易把书中活动的地方撕下来。,宝宝的第一套书（推断）,华为平板
书籍,1,宝宝一岁九个月，买了这套书有一个月了，宝宝蛮喜欢的。这书给我的感觉是制作得很精致，内容也是根据孩子的一些基本生活设定的，比如《我要拉baba》《车来了》都很不错。唯一的遗憾是可能因为作者是日本人，有一点点内容不太合我们的情况。比如《我去刷牙》那一本，小河马等吃的都是寿司。还有《车来了》里去大商场玩，说到去游乐场，吃儿童套餐，我觉得垃圾食品还是不宜过多宣扬。,我要拉baba（推断）,华为MatePad Pro
书籍,1,包装和质量很好，喜欢她的读者很值得买这个全集。三毛一生充满传奇色彩，但是永远是那么的真挚和热烈。我自己一直追求成为这样的人，但是没有那么大的勇气。她的一生虽然很短暂，但是无比精彩和真切，留下更多的是读者对她的惋惜和怀念。一个细腻的她用洒脱的手笔为我们叙述她的真实世界。,三毛全集（推断）,华为MatePad Pro
书籍,1,包容是一种修养一种成熟，这种修养表现出来的不是软弱，相反是力量是魅力是过人的目光与胸怀；是对于人性的深度理解，是对于利益的整体把握，是对于个性的充分尊重，是对于共存原则的贯彻与实施。包容是一种整体观念，是一种高瞻远瞩。试想一个成熟的人，怎会在一个耍无赖的小孩面前耍无赖?试想一个君子在小人的伎俩面前怎会与之计较？书的内容好，值得一读,包容（推断）,华为平板
书籍,1,帮同学买的书，那天坐车回大学，一路上百无聊赖，于是就翻开了这本书。彩色的图，有些慵懒的文字，文中有着对爱情的感悟，最重要的，将我们这些“门外汉”带入了咖啡的世界~~~~你也许不一定知道，原来咖啡净是气味也有18种之多，味道有苦、酸还有甜3种。各种名目的咖啡各有自己的特色，各有自己的口感……书里面还有教你制作各种咖啡的方法，如果有兴趣的话，不妨去动手试一试！,咖啡（推断）,iPad mini4
书籍,1,拜尔勒是个完全不过问政治的青年医生。他爱好培植郁金香。并在试着培育一种没有一点杂色的大黑郁金香，因为第一个培育出黑郁金香的人能获得一笔可观的奖金。拜尔勒的邻居博克斯戴尔为了得到这笔奖金，也想培育出黑郁金香。他对拜尔勒很嫉妒，生怕拜尔勒捷足先登。他不择手段地监视拜尔勒的行动，暗中破坏他培育的郁金香。尔后他又诬告拜尔勒藏着有损于荷兰总督的信件，致使他无辜锒铛入狱，险些被送上断头台。拜尔勒在狱中与看守的女儿罗莎相识并相爱，最后喜结良缘。他们的爱情是纯洁的、真诚的，它和博克斯戴尔的仇恨和妒忌以及看守格里弗斯的凶狠残暴形成了强烈的对比。他们历经艰辛，合作培育出的黑郁金香正是他们爱情的象征。,黑郁金香（推断）,华为平板
书籍,1,把喜宝的评论写在了这里。我的前半生，看完后，心理很暖。女人真的需要靠自己，只有自己才有安全感。一向我对婚姻都保持着理智态度，但遇到了对自己好的人，就觉得会这样一辈子的被宠爱下去。其实哪有这样好的人。总有一天，你变得不再新鲜。,我的前半生（推断）,三星平板
书籍,1,把过去的浮华世事写得很精彩，能作为一本古代浪漫普及的书。不过作者本人见解再独到，终究有偏于历史，过于个人化，缺乏史料支持。喜欢诗词的人，真是一本很不错的书，遣词唯美淡雅，清丽而丝丝入扣，融入了深深的感情。基调大多是悲哀的，叙述着在那远远过去惊心动魄的爱情，心酸悲凉，用古典诗词带你步入古人的世界。,人生若只如初见（推断）,iPad平板
书籍,1,八个各不相同的故事，八段难以言述的故事，每一个故事都让人想起那些丢失的青春和晦涩的淡淡的爱情。没有什么轰轰烈烈，没有什么刻骨铭心，有的只是浅浅的淡淡的几乎过去了就了无踪影的一丝爱情感伤。当爱情已经成为了家常便饭，我们所能拥有的彼此还需要什么？当青春已经不再，我们所能留住的又有什么？青春就像一块残破的刀片，我们挤着它经过，我们也支离破碎,那些回不去的年少时光（推断）,华为平板
书籍,1,奥威尔给我们展示了，极权主义的现象。哈耶克，让我们明白了，极权主义为什么必然导致这些现象。本来对很多极权国家的制度相似性没有太多考虑，更多的归结于民主的观念没有深化，人性上的贪婪，以及一些偶然的因素。这本书直接的论述了整个思想必定导致极权的过程。看完后，狂呼一句，“天啊，原来这就是个局。”另，翻译的确实不好。很多句子需要一个字一个字的读。但是耐心读完的收获绝对是巨大的。,通往奴役之路（推断）,华为平板
书籍,1,奥列伞……一个消灭口吃的地方……一个渴望创造力的波希米亚集市……一场关于爱和理解的换位游戏。六岁时，唐优优开始口吃，这令他自卑又孤单。他来到奥列伞下，结结巴巴地许愿要当精灵，于是夏多只好硬着头皮去替他做三天小学生……很喜欢梦神奥列伞的世界，一口气把6本全套书都读完了。这里什么都有，就是没有无聊！希望我能够永远有童心，永远在梦神奥列伞的世界里遨游！,奥列伞（推断）,华为平板
书籍,1,奥列伞……一个从金色种子开始发芽的世界……一方由绵羊之路抵达的乐土……一个解决童年困境的家园。黎晓曼有一个外号叫做“慢婆婆”，因为她无论做什么都比别的孩子要慢得多。她许愿得到了一个冠军遥控器，能够操纵周围的世界快进、倒退和暂停。于是，她开始了充满新奇体验的72小时……——我热切地期盼着和女儿一起在奇妙的奥列伞下亲子共读的美好时光。,奥列伞（推断）,华为平板
书籍,1,黯然泪下，不是为了查理的死，是因为查理与小托的兄弟情深感动了我。小托决定上战场的一个重要原因是，无法想象与查理分离的痛苦。他们这辈子一直生活在一起，分享所有的事情，包括对茉莉的爱。查理在紧要关头，宁愿违反军令，也不曾离开受伤的小托半步。最后，两兄弟既不得不分离，而我相信，小托也会坚强的走下去，因为他答应了查理会好好照顾其他人，他和查理有了要用一生来信守的诺言。,柑橘与柠檬啊（推断）,华为平板
书籍,1,爱迪是一个普通的游乐园维修工人，可是一次事故为了救一个小女孩而失去了自己的生命，当他升入天堂时（其实不是天堂，而是他在自己的一生中所去过的地方），在不同的地方遇见了五个人，这里面有些甚至自己不认识，可是却于自己或多或少的有些联系，从这些人中他发现了自己人生中许多秘密以及这一生的意义......同时我也很佩服作者的写作功力，不时的进行转换却不会使文章烦乱复杂~是一本使灵魂洗礼的书！,在天堂遇见的五个人（推断）,华为平板
书籍,1,N多年前在上海看《琥珀》，不知道它是廖一梅的，因为有影帝（刘烨）和美女盖住了她的光芒。去年在话剧中心看《恋爱的犀牛》，被一群黄牛围堵，才知道原来她的话剧那么红。这是一本不错的书，记得书中的很多细节，比方说关于男人变老和变成熟，比方说关于美感实不实用，比方说引用的《两只狗的生活意见》里关于门的台词。,琥珀（推断）,华为平板
